duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,attack_category,difficulty_level
0,udp,nntp,REJ,952,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,406,3,0.9,0.86,0.08,0.09,0.95,0.09,0.18,28,56,0.35,0.03,0.2,0.04,0.93,0.96,0.06,0.08,dos,DoS,15
4266,tcp,http,SF,901,22795,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19,60,0.02,0.04,0.08,0.02,0.48,0.04,0.19,88,195,0.96,0.11,0.1,0.01,0.09,0.04,0.03,0.03,r2l,R2L,6
16,tcp,ssh,SF,2326,12032,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,20,119,0.01,0.02,0.02,0.02,0.82,0.13,0.14,231,176,0.48,0.06,0.47,0.26,0.04,0.05,0.01,0.0,normal,Normal,11
0,tcp,smtp,S0,351,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,503,150,0.83,0.88,0.1,0.07,0.96,0.09,0.26,229,141,0.88,0.09,0.38,0.01,0.94,0.89,0.03,0.04,dos,DoS,16
65,tcp,other,SF,6196,23109,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,33,192,0.01,0.04,0.04,0.02,0.85,0.08,0.22,238,113,0.12,0.08,0.58,0.06,0.04,0.02,0.01,0.02,normal,Normal,18
4,tcp,ftp_data,S0,788,95,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,470,113,0.79,0.8,0.04,0.07,0.96,0.05,0.14,63,128,0.49,0.14,0.08,0.13,0.71,0.74,0.08,0.06,dos,DoS,2
13,tcp,ftp,SF,1454,32922,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,17,191,0.02,0.04,0.05,0.03,0.94,0.18,0.0,80,227,0.7,0.18,0.69,0.25,0.04,0.02,0.01,0.04,normal,Normal,13
22,tcp,other,SF,48631,38136,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,41,13,0.0,0.0,0.03,0.05,0.96,0.11,0.03,152,71,0.61,0.2,0.85,0.13,0.03,0.02,0.0,0.05,normal,Normal,15
59,icmp,http,SF,48675,45321,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,27,199,0.02,0.02,0.03,0.01,0.99,0.04,0.17,66,16,0.45,0.02,0.82,0.06,0.03,0.01,0.0,0.05,normal,Normal,6
3,tcp,dns,SF,345,204,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,27,175,0.42,0.41,0.76,0.64,0.37,0.71,0.21,16,23,0.75,0.09,0.03,0.3,0.13,0.25,0.43,0.75,probe,Probe,13
18,tcp,ftp,SF,34919,39315,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,39,35,0.03,0.04,0.04,0.04,0.84,0.07,0.24,116,35,0.65,0.17,0.78,0.1,0.03,0.04,0.05,0.05,normal,Normal,17
66,udp,other,SF,45261,30696,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,86,20,0.04,0.02,0.03,0.04,0.78,0.18,0.29,62,45,0.75,0.15,0.27,0.07,0.02,0.02,0.01,0.05,normal,Normal,17
34,tcp,other,SF,22044,12906,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,57,164,0.05,0.04,0.01,0.01,0.78,0.01,0.28,86,170,0.86,0.16,0.77,0.06,0.04,0.03,0.01,0.0,normal,Normal,19
54,tcp,pop3,SF,24154,42595,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,4,129,0.02,0.02,0.04,0.04,0.83,0.18,0.3,222,99,0.39,0.13,0.5,0.02,0.01,0.03,0.05,0.01,normal,Normal,19
125,tcp,telnet,REJ,3770,6429,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,13,47,0.05,0.02,0.01,0.09,0.85,0.06,0.29,159,168,0.54,0.08,0.87,0.06,0.1,0.06,0.09,0.07,r2l,R2L,2
4,udp,nntp,SF,550,15,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,288,38,0.79,0.93,0.04,0.03,0.91,0.16,0.16,206,212,0.31,0.13,0.77,0.14,0.97,0.79,0.02,0.05,dos,DoS,19
41,tcp,ftp_data,SF,24199,3771,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,14,130,0.03,0.02,0.03,0.03,0.89,0.1,0.09,54,40,0.86,0.12,0.14,0.18,0.03,0.01,0.03,0.02,normal,Normal,19
2,tcp,other,SF,99,436,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19,67,0.37,0.35,0.44,0.33,0.39,0.96,0.25,245,6,0.32,0.18,0.4,0.11,0.18,0.24,0.33,0.76,probe,Probe,6
28,tcp,ftp,SF,41198,4986,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,28,118,0.02,0.02,0.03,0.05,0.92,0.03,0.25,15,30,0.57,0.14,0.36,0.18,0.03,0.02,0.04,0.01,normal,Normal,14
89,udp,telnet,RSTO,41441,48655,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,4,155,0.01,0.03,0.01,0.02,0.92,0.01,0.1,50,197,0.7,0.13,0.66,0.11,0.0,0.03,0.01,0.02,normal,Normal,16
60,tcp,nntp,SF,34257,34838,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,48,28,0.04,0.02,0.03,0.03,0.73,0.18,0.19,51,5,0.56,0.18,0.43,0.14,0.01,0.02,0.05,0.03,normal,Normal,5
17,tcp,ftp,SF,14,18,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,20,94,0.24,0.33,0.73,0.36,0.14,0.63,0.14,84,83,0.75,0.17,0.32,0.28,0.17,0.29,0.64,0.6,probe,Probe,6
94,udp,ftp_data,REJ,13275,49447,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,85,145,0.01,0.04,0.05,0.02,0.94,0.08,0.27,140,247,0.91,0.02,0.18,0.17,0.02,0.01,0.03,0.02,normal,Normal,15
3,tcp,ssh,SF,1,21,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,427,182,0.8,0.9,0.08,0.04,0.9,0.14,0.04,132,176,0.95,0.06,0.11,0.09,0.79,0.76,0.0,0.02,dos,DoS,5
97,tcp,nntp,SF,12678,21615,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,71,5,0.01,0.01,0.05,0.01,0.97,0.09,0.08,113,15,0.5,0.05,0.91,0.24,0.03,0.02,0.02,0.03,normal,Normal,14
39,udp,http,S0,41845,32755,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,76,100,0.04,0.03,0.01,0.0,0.82,0.0,0.15,11,113,0.23,0.16,0.33,0.06,0.02,0.02,0.03,0.0,normal,Normal,20
4,tcp,ssh,SF,218,45,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,32,114,0.24,0.16,0.57,0.74,0.34,0.58,0.09,91,55,0.25,0.18,0.31,0.21,0.11,0.47,0.47,0.74,probe,Probe,3
4570,udp,ftp,SF,1155,47172,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,0,20,78,0.06,0.09,0.04,0.04,0.77,0.11,0.13,111,14,0.11,0.0,0.06,0.18,0.02,0.09,0.04,0.09,r2l,R2L,12
96,tcp,smtp,SF,3414,44867,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,70,65,0.02,0.03,0.04,0.04,0.95,0.1,0.28,201,16,0.31,0.07,0.27,0.08,0.02,0.04,0.0,0.04,normal,Normal,15
85,tcp,other,SF,9973,36943,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,57,146,0.04,0.04,0.02,0.04,0.8,0.13,0.1,227,173,0.53,0.19,0.46,0.07,0.01,0.0,0.03,0.01,normal,Normal,13
3,udp,ftp_data,S0,918,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,257,114,0.86,0.72,0.08,0.08,0.93,0.19,0.22,63,45,0.46,0.18,0.36,0.2,0.86,0.74,0.06,0.03,dos,DoS,9
2,tcp,dns,S0,116,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,503,57,0.96,0.71,0.0,0.05,0.96,0.17,0.07,246,32,0.9,0.19,0.8,0.25,0.71,0.91,0.0,0.08,dos,DoS,16
3,tcp,http,SF,159,12059,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,29,164,0.02,0.01,0.01,0.0,0.76,0.03,0.28,251,232,0.9,0.02,0.76,0.01,0.02,0.04,0.02,0.01,normal,Normal,11
11,tcp,telnet,SF,33467,13727,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,129,0.03,0.0,0.01,0.02,0.81,0.19,0.3,35,155,0.19,0.1,0.18,0.1,0.03,0.01,0.05,0.04,normal,Normal,14
4,udp,ftp_data,S0,668,30,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,257,113,0.77,0.96,0.08,0.03,0.91,0.1,0.15,42,84,0.85,0.11,0.87,0.06,0.93,0.93,0.01,0.03,dos,DoS,14
3019,icmp,nntp,SF,5206,15713,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,6,7,0.04,0.02,0.0,0.03,0.35,0.13,0.15,85,199,0.66,0.03,0.41,0.08,0.04,0.04,0.03,0.01,u2r,U2R,15
19,tcp,other,SF,25265,46841,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,76,190,0.02,0.02,0.01,0.01,0.98,0.1,0.21,35,106,0.12,0.07,0.48,0.03,0.01,0.03,0.05,0.04,normal,Normal,4
76,udp,ssh,SF,41352,32414,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,9,33,0.01,0.03,0.03,0.03,0.84,0.17,0.18,47,250,0.56,0.07,0.56,0.3,0.05,0.01,0.05,0.04,normal,Normal,4
16,tcp,dns,RSTO,8044,13409,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,55,76,0.02,0.03,0.01,0.05,0.89,0.1,0.29,121,5,0.82,0.02,0.03,0.19,0.0,0.05,0.01,0.01,normal,Normal,19
11,tcp,pop3,S0,5592,47962,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,3,15,0.02,0.02,0.04,0.01,0.7,0.18,0.1,128,120,0.26,0.09,0.02,0.08,0.01,0.04,0.03,0.03,normal,Normal,17
4,tcp,smtp,S0,664,79,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,421,113,0.79,0.84,0.06,0.06,1.0,0.13,0.06,9,253,0.45,0.03,0.73,0.02,0.79,0.74,0.02,0.07,dos,DoS,1
76,udp,other,SF,42821,36276,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,49,142,0.03,0.04,0.03,0.01,0.78,0.02,0.14,43,33,0.56,0.1,0.8,0.25,0.04,0.02,0.04,0.04,normal,Normal,11
3,tcp,smtp,S0,560,47,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,456,179,0.92,0.79,0.03,0.02,0.93,0.16,0.02,23,192,0.93,0.09,0.62,0.03,0.82,0.7,0.1,0.07,dos,DoS,12
25,tcp,smtp,SF,26676,46504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,92,0.01,0.0,0.02,0.02,0.83,0.08,0.09,230,206,0.29,0.15,0.35,0.08,0.04,0.05,0.01,0.01,normal,Normal,9
3,udp,ftp_data,S0,420,81,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,242,30,0.98,0.71,0.03,0.02,0.92,0.16,0.22,214,24,0.53,0.19,0.03,0.23,0.99,0.97,0.09,0.01,dos,DoS,4
3625,tcp,ftp_data,SF,577,62980,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,29,131,0.02,0.07,0.08,0.04,0.41,0.18,0.01,229,96,0.23,0.03,0.27,0.3,0.06,0.09,0.03,0.09,r2l,R2L,11
0,tcp,ftp,S0,226,98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,322,166,0.8,0.8,0.1,0.1,0.92,0.03,0.2,40,136,0.95,0.08,0.42,0.25,0.78,0.97,0.09,0.01,dos,DoS,12
24,tcp,other,RSTR,30989,32691,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,36,44,0.04,0.01,0.04,0.03,0.71,0.04,0.25,167,252,0.86,0.06,0.04,0.14,0.01,0.0,0.0,0.03,normal,Normal,6
18,icmp,pop3,SF,28310,7416,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,3,0.03,0.04,0.01,0.02,0.93,0.17,0.09,19,17,0.15,0.19,0.94,0.25,0.05,0.04,0.02,0.04,normal,Normal,4
2,tcp,ssh,S0,653,98,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,469,163,0.73,0.96,0.04,0.08,0.99,0.12,0.06,82,253,0.86,0.13,0.57,0.07,0.97,0.82,0.02,0.06,dos,DoS,19
52,udp,ftp,SF,31793,24760,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,97,179,0.04,0.02,0.02,0.03,0.99,0.04,0.17,125,182,0.35,0.15,0.19,0.06,0.04,0.02,0.05,0.04,normal,Normal,16
13,udp,ftp,SF,335,122,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,14,173,0.23,0.18,0.67,0.49,0.25,0.76,0.24,25,112,0.53,0.18,0.71,0.19,0.26,0.2,0.67,0.46,probe,Probe,4
2023,tcp,smtp,SF,316,7695,0,0,0,8,2,1,1,0,0,0,0,0,0,0,0,0,26,108,0.02,0.03,0.07,0.09,0.47,0.08,0.05,187,141,0.19,0.17,0.75,0.17,0.09,0.0,0.06,0.0,r2l,R2L,7
94,tcp,telnet,SF,2670,48041,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,64,100,0.02,0.05,0.01,0.04,0.84,0.06,0.18,113,53,0.55,0.09,0.27,0.1,0.01,0.04,0.03,0.03,normal,Normal,13
9,udp,smtp,S0,36,32,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,29,185,0.43,0.27,0.42,0.43,0.22,0.8,0.1,232,236,0.7,0.2,0.15,0.21,0.21,0.27,0.36,0.33,probe,Probe,17
34,tcp,telnet,RSTR,44169,23850,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,2,122,0.03,0.01,0.01,0.01,1.0,0.07,0.12,15,162,0.88,0.2,0.06,0.04,0.0,0.04,0.03,0.02,normal,Normal,5
5,tcp,smtp,SF,17432,4149,0,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0,51,192,0.05,0.01,0.04,0.01,0.73,0.16,0.17,240,6,0.15,0.16,0.11,0.28,0.05,0.01,0.01,0.04,normal,Normal,8
1,udp,telnet,S0,777,49,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,378,72,0.98,0.8,0.03,0.05,0.92,0.02,0.16,115,220,0.83,0.19,0.39,0.17,0.75,0.91,0.04,0.07,dos,DoS,8
1,udp,dns,SF,891,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,500,181,0.71,0.88,0.01,0.09,0.97,0.13,0.0,176,114,0.28,0.06,0.32,0.28,0.78,0.89,0.05,0.04,dos,DoS,19
20,tcp,ssh,SF,48494,47773,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,66,10,0.03,0.03,0.02,0.05,0.73,0.17,0.25,240,222,0.2,0.01,0.43,0.22,0.02,0.04,0.03,0.03,normal,Normal,6
1,tcp,ssh,SF,226,3,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,235,159,0.91,0.97,0.05,0.08,0.95,0.04,0.05,206,129,0.62,0.14,0.67,0.14,0.7,0.95,0.08,0.08,dos,DoS,12
4,udp,smtp,S0,615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,355,102,0.83,1.0,0.01,0.06,0.93,0.15,0.02,46,157,0.74,0.08,0.93,0.26,0.74,0.99,0.01,0.04,dos,DoS,11
87,tcp,dns,REJ,15129,18057,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,70,148,0.03,0.04,0.05,0.01,0.89,0.1,0.01,88,122,0.42,0.13,0.29,0.21,0.04,0.01,0.02,0.03,normal,Normal,9
12,tcp,telnet,SF,245,307,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,179,0.44,0.17,0.42,0.59,0.27,0.74,0.05,161,58,0.69,0.19,0.6,0.13,0.34,0.19,0.34,0.72,probe,Probe,15
3796,udp,ftp_data,SF,5263,4969,0,0,0,6,1,0,2,0,0,2,0,0,0,0,0,0,4,62,0.04,0.04,0.01,0.02,0.51,0.14,0.21,67,236,0.57,0.17,0.02,0.2,0.02,0.05,0.04,0.01,u2r,U2R,19
98,udp,other,SF,28748,34147,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,19,196,0.01,0.05,0.04,0.02,0.71,0.17,0.16,2,209,0.82,0.19,0.78,0.03,0.01,0.0,0.02,0.03,normal,Normal,2
12,udp,telnet,SF,175,378,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,37,3,0.39,0.27,0.54,0.43,0.16,1.0,0.26,122,128,0.14,0.09,0.12,0.13,0.28,0.28,0.36,0.35,probe,Probe,1
11,tcp,other,SF,40058,28492,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,6,166,0.03,0.03,0.01,0.0,0.86,0.12,0.16,106,241,0.55,0.14,0.25,0.1,0.04,0.03,0.03,0.02,normal,Normal,16
70,icmp,ftp_data,SF,38867,37730,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,73,55,0.04,0.03,0.0,0.03,0.76,0.05,0.19,225,168,0.56,0.19,0.59,0.24,0.0,0.0,0.01,0.01,normal,Normal,6
0,udp,ssh,S0,928,22,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,308,114,0.84,0.82,0.1,0.07,0.92,0.1,0.01,24,240,0.78,0.0,0.18,0.08,0.89,0.82,0.09,0.08,dos,DoS,20
17,tcp,ssh,SF,424,25,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,6,180,0.32,0.27,0.7,0.47,0.13,0.91,0.17,154,103,0.8,0.15,0.23,0.01,0.35,0.49,0.34,0.34,probe,Probe,9
50,tcp,dns,SF,3282,22684,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,44,94,0.04,0.01,0.01,0.05,0.82,0.11,0.09,91,244,0.36,0.05,0.19,0.13,0.0,0.04,0.05,0.0,normal,Normal,2
1,tcp,nntp,S0,989,57,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,404,80,1.0,0.75,0.1,0.03,0.92,0.14,0.25,178,113,0.31,0.04,0.4,0.19,0.9,0.86,0.07,0.01,dos,DoS,18
21,tcp,other,SF,2906,5405,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,42,111,0.0,0.01,0.02,0.03,0.8,0.02,0.28,3,187,0.91,0.13,0.41,0.2,0.02,0.03,0.02,0.03,normal,Normal,16
70,tcp,ssh,SF,23216,3240,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,114,0.05,0.01,0.05,0.02,0.73,0.11,0.25,63,154,0.26,0.16,0.33,0.3,0.0,0.0,0.04,0.02,normal,Normal,5
17,udp,http,SF,64,401,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,7,74,0.12,0.19,0.49,0.33,0.11,0.77,0.29,213,233,0.74,0.09,0.51,0.25,0.22,0.24,0.58,0.42,probe,Probe,1
15,tcp,nntp,SF,20240,28087,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,99,160,0.03,0.01,0.04,0.03,0.76,0.18,0.14,114,18,0.93,0.1,0.16,0.13,0.02,0.03,0.05,0.05,normal,Normal,10
42,udp,nntp,SF,17948,34363,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,50,58,0.01,0.05,0.02,0.04,0.83,0.18,0.18,23,23,0.47,0.05,0.83,0.24,0.04,0.0,0.03,0.04,normal,Normal,1
35,icmp,ftp_data,SF,29937,3461,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,26,197,0.02,0.02,0.04,0.0,0.71,0.11,0.25,240,181,0.96,0.12,0.45,0.24,0.02,0.02,0.02,0.02,normal,Normal,16
337,tcp,ssh,SF,165,17048,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,18,99,0.03,0.04,0.05,0.07,0.7,0.1,0.29,136,149,0.83,0.16,0.34,0.03,0.01,0.1,0.08,0.09,r2l,R2L,4
0,tcp,nntp,SF,606,94,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,226,193,0.9,0.89,0.09,0.07,0.98,0.12,0.12,244,132,0.34,0.15,0.3,0.29,0.97,0.82,0.07,0.03,dos,DoS,15
1,udp,ftp_data,S0,401,77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,307,151,0.83,0.7,0.06,0.08,0.96,0.15,0.16,106,11,0.27,0.09,0.59,0.01,0.82,0.85,0.08,0.04,dos,DoS,12
45,udp,smtp,SH,168,4814,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,59,35,0.01,0.01,0.03,0.03,0.96,0.09,0.19,133,44,0.8,0.15,0.94,0.28,0.04,0.02,0.04,0.01,normal,Normal,3
28,tcp,http,SF,22581,16920,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,28,122,0.03,0.03,0.03,0.04,0.77,0.12,0.17,173,70,0.16,0.03,0.29,0.23,0.01,0.0,0.0,0.01,normal,Normal,13
3,udp,nntp,SF,634,2,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,242,159,0.85,0.79,0.01,0.02,0.92,0.03,0.07,203,120,0.97,0.03,0.59,0.06,0.84,0.86,0.07,0.01,dos,DoS,2
61,tcp,ftp,RSTR,17644,27103,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,68,136,0.04,0.04,0.04,0.02,0.88,0.06,0.28,97,196,0.52,0.13,0.42,0.28,0.03,0.04,0.02,0.04,normal,Normal,4
87,tcp,ftp_data,S0,345,18356,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,92,19,0.05,0.04,0.03,0.03,0.86,0.12,0.09,124,121,0.43,0.04,0.99,0.18,0.03,0.02,0.02,0.01,normal,Normal,13
9,icmp,nntp,SF,33677,23181,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,113,0.05,0.04,0.03,0.05,0.85,0.11,0.15,145,11,0.9,0.04,0.95,0.19,0.05,0.02,0.03,0.03,normal,Normal,3
94,udp,http,SF,32558,36643,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,27,85,0.01,0.05,0.03,0.0,0.72,0.04,0.02,28,60,0.65,0.02,0.39,0.1,0.03,0.02,0.03,0.03,normal,Normal,6
0,tcp,other,S0,939,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,455,4,0.93,0.79,0.02,0.06,0.91,0.13,0.07,216,183,0.3,0.19,0.16,0.26,0.93,0.87,0.02,0.0,dos,DoS,16
4,udp,ftp_data,S0,812,61,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,298,24,0.99,0.94,0.09,0.05,0.98,0.1,0.05,205,53,0.41,0.15,0.77,0.09,0.72,0.79,0.04,0.03,dos,DoS,1
34,icmp,http,S1,45708,42734,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,90,0.03,0.01,0.04,0.03,0.81,0.05,0.04,91,112,0.84,0.06,0.83,0.09,0.01,0.03,0.03,0.02,normal,Normal,6
3,tcp,nntp,SF,325,18,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,446,117,0.7,0.71,0.02,0.04,0.93,0.06,0.26,112,5,0.41,0.05,0.92,0.09,0.76,0.92,0.01,0.06,dos,DoS,20
47,tcp,ssh,SF,42917,34951,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,19,176,0.03,0.05,0.04,0.03,0.73,0.11,0.21,150,235,0.8,0.05,0.12,0.22,0.03,0.02,0.01,0.02,normal,Normal,3
60,udp,http,SF,44551,49439,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,13,143,0.02,0.0,0.02,0.01,0.79,0.07,0.16,28,71,0.74,0.03,0.0,0.06,0.03,0.01,0.03,0.01,normal,Normal,6
90,tcp,smtp,S0,37440,41268,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,64,72,0.01,0.03,0.01,0.02,0.94,0.16,0.16,18,120,0.48,0.08,0.01,0.28,0.05,0.05,0.02,0.03,normal,Normal,1
92,tcp,ssh,SF,41635,12115,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,35,188,0.02,0.04,0.02,0.01,0.83,0.13,0.25,34,201,0.31,0.06,0.89,0.16,0.04,0.04,0.04,0.02,normal,Normal,11
36,tcp,ftp_data,SF,15663,21121,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,16,82,0.01,0.03,0.01,0.01,0.83,0.13,0.06,221,219,0.23,0.11,0.9,0.16,0.05,0.01,0.01,0.02,normal,Normal,20
46,udp,ssh,RSTR,32247,20233,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,37,4,0.04,0.04,0.02,0.05,0.76,0.07,0.03,84,246,0.89,0.03,0.37,0.27,0.04,0.04,0.04,0.04,normal,Normal,6
14,udp,nntp,SF,133,325,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,8,180,0.28,0.42,0.77,0.45,0.27,0.73,0.17,36,153,0.16,0.01,0.97,0.29,0.25,0.34,0.31,0.39,probe,Probe,5
68,tcp,dns,SF,14442,34130,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,72,103,0.04,0.02,0.05,0.04,0.97,0.01,0.15,93,239,0.13,0.17,0.47,0.29,0.04,0.05,0.01,0.04,normal,Normal,5
0,udp,dns,SF,113,18,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,430,74,0.78,0.92,0.09,0.08,1.0,0.14,0.07,226,151,0.28,0.08,0.93,0.01,0.88,0.85,0.01,0.0,dos,DoS,9
2,udp,ftp_data,SF,92,191,0,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,39,5,0.32,0.43,0.64,0.39,0.19,0.63,0.14,107,197,0.25,0.12,0.91,0.23,0.49,0.31,0.44,0.38,probe,Probe,20
3,tcp,ssh,S0,68,75,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,470,6,0.8,0.93,0.01,0.06,0.97,0.19,0.01,61,172,0.17,0.08,0.52,0.05,0.79,0.71,0.1,0.05,dos,DoS,13
2,tcp,ftp,S0,977,64,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,461,147,0.72,0.71,0.0,0.02,0.95,0.19,0.27,65,203,0.19,0.14,0.45,0.05,0.85,0.78,0.02,0.1,dos,DoS,12
42,icmp,ftp,SF,37434,23623,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,38,0.03,0.02,0.03,0.03,0.98,0.17,0.02,55,103,0.28,0.12,0.33,0.28,0.04,0.02,0.01,0.03,normal,Normal,17
96,udp,other,REJ,45411,4378,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,80,118,0.04,0.03,0.05,0.04,0.81,0.19,0.11,72,115,0.67,0.08,0.71,0.08,0.04,0.01,0.01,0.01,normal,Normal,19
